dataset,v.model,alpha,beta,AR,MA,distribution,mIC,log_likelihood,elapsed
da_ret,sGARCH,2,1,0,0,std,-0.6231978322022397,5711.995052689087,4.030000000002474
da_ret,sGARCH,2,1,0,1,std,-0.9459912667952791,8665.754338609431,6.1599999999998545
da_ret,sGARCH,2,1,1,0,std,-1.0082365774780513,9234.89433683736,5.884999999998399
da_ret,sGARCH,2,1,1,1,std,-1.0165989442932621,9313.653127231117,7.110000000000582
da_ret,sGARCH,2,2,0,0,std,-0.7436955570835359,6816.063516860107,7.418000000001484
da_ret,sGARCH,2,2,0,1,std,-1.0228261971860488,9370.592014056312,9.413999999997031
da_ret,sGARCH,2,2,1,0,std,-1.1226664322354518,10283.481203230529,9.481999999999971
da_ret,sGARCH,2,2,1,1,std,-1.123504854297661,10293.444777481169,10.25499999999738
da_ret,sGARCH,1,1,0,0,snorm,-0.5525546961607278,5063.771994268656,2.3810000000012224
da_ret,sGARCH,1,1,0,1,snorm,-0.8382423462236318,7678.254566643686,3.514999999999418
da_ret,sGARCH,1,1,1,0,snorm,-0.9603799748886619,8795.01997434239,4.9650000000001455
da_ret,sGARCH,1,1,1,1,snorm,-0.9626366785160896,8817.951660678662,6.211999999999534
da_ret,sGARCH,1,2,0,0,snorm,-0.6533067637015962,5987.296067853455,3.861000000000786
da_ret,sGARCH,1,2,0,1,snorm,-0.8956753594268683,8205.690839586367,5.636999999998807
da_ret,sGARCH,1,2,1,0,snorm,-0.9601762090938064,8795.454358516015,5.391999999999825
da_ret,sGARCH,1,2,1,1,snorm,-0.9624287179057429,8818.347662256834,6.251000000000204
da_ret,sGARCH,2,1,0,0,snorm,-0.5523021360815357,5063.76025520943,2.9019999999982247
da_ret,sGARCH,2,1,0,1,snorm,-0.8379957141188831,7678.297002712804,4.306000000000495
da_ret,sGARCH,2,1,1,0,snorm,-0.9631580237398639,8822.718580732242,5.64600000000064
da_ret,sGARCH,2,1,1,1,snorm,-0.9646634358708177,8838.780805970497,7.363999999997759
da_ret,sGARCH,2,2,0,0,snorm,-0.6530555016404147,5987.296169915929,4.555000000000291
da_ret,sGARCH,2,2,0,1,snorm,-0.8976679175978195,8226.207284641338,6.811999999998079
da_ret,sGARCH,2,2,1,0,snorm,-0.9629067519176409,8822.718566244623,6.330999999998312
da_ret,sGARCH,2,2,1,1,snorm,-0.964412166836776,8838.780789682567,8.133999999998196
da_ret,sGARCH,1,1,0,0,sstd,-0.6435026826633322,5897.652452880087,6.798999999999069
da_ret,sGARCH,1,1,0,1,sstd,-0.9520013692398401,8720.707710311275,9.401999999998225
da_ret,sGARCH,1,1,1,0,sstd,-1.0087800545189607,9239.863619160915,9.569999999999709
da_ret,sGARCH,1,1,1,1,sstd,-1.0168980787400383,9316.388263045215,10.559999999997672
da_ret,sGARCH,1,2,0,0,sstd,-0.765969290784425,7019.723400954187,12.145000000000437
da_ret,sGARCH,1,2,0,1,sstd,-1.0298906758761894,9435.186074959613,13.105999999999767
da_ret,sGARCH,1,2,1,0,sstd,-1.1250133414334214,10304.940167482164,11.902999999998428
da_ret,sGARCH,1,2,1,1,sstd,-1.1255223325652588,10311.891590020949,16.415000000000873
da_ret,sGARCH,2,1,0,0,sstd,-0.6432435314858828,5897.580420807966,7.85200000000259
da_ret,sGARCH,2,1,0,1,sstd,-0.9517392424259015,8720.608443206904,10.12000000000262
da_ret,sGARCH,2,1,1,0,sstd,-1.0085073111980873,9239.667280025387,11.262000000002445
da_ret,sGARCH,2,1,1,1,sstd,-1.016625402032548,9316.192505695108,12.277000000001863
da_ret,sGARCH,2,2,0,0,sstd,-0.7666255585710533,7028.0214748801,13.835000000002765
da_ret,sGARCH,2,2,0,1,sstd,-1.0328369906258783,9464.423165998223,16.135000000002037
da_ret,sGARCH,2,2,1,0,sstd,-1.1266470177701111,10322.175149191517,15.342000000000553
da_ret,sGARCH,2,2,1,1,sstd,-1.1268338882991276,10326.181234710328,18.440999999998894
da_ret,eGARCH,1,1,0,0,norm,-0.5902498001292573,5408.437177404905,2.492999999998574
da_ret,eGARCH,1,1,0,1,norm,-0.8886097049489908,8138.788511149007,4.048999999999069
da_ret,eGARCH,1,1,1,0,norm,-0.9776591899084182,8953.01247687553,3.8139999999984866
da_ret,eGARCH,1,1,1,1,norm,-0.9807763856549325,8983.812072902672,4.810999999997875
da_ret,eGARCH,1,2,0,0,norm,-0.5922540176012207,5429.06028388467,3.6700000000018917
da_ret,eGARCH,1,2,0,1,norm,-0.8952667495480928,8201.954715159784,4.848000000001775
da_ret,eGARCH,1,2,1,0,norm,-0.9925780938550234,9091.720991830203,4.972000000001572
da_ret,eGARCH,1,2,1,1,norm,-0.9944967257827853,9111.56149228057,5.902999999998428
da_ret,eGARCH,2,1,0,0,norm,-0.7231018576490968,6627.765026081313,3.833999999998923
da_ret,eGARCH,2,1,0,1,norm,-0.9554540708284338,8754.574976705459,5.938999999998487
da_ret,eGARCH,2,1,1,0,norm,-0.9799407348717932,8978.468789385915,6.488999999997759
da_ret,eGARCH,2,1,1,1,norm,-0.9949755122985261,9118.2367389120791,7.691999999999098
da_ret,eGARCH,2,2,0,0,norm,-0.7421484639121727,6804.215159866626,4.82499999999709
da_ret,eGARCH,2,2,0,1,norm,-0.9752264782133241,8937.661445754035,7.013999999999214
da_ret,eGARCH,2,2,1,0,norm,-0.9993362153309571,9158.108827089112,6.516999999999825
da_ret,eGARCH,2,2,1,1,norm,-1.0170087512609438,9321.995094201695,8.069999999999709
da_ret,eGARCH,1,1,0,0,std,-0.7712151929006601,7065.391790235094,6.324000000000524
da_ret,eGARCH,1,1,0,1,std,-1.0402420415528402,9527.536297605191,7.02299999999741
da_ret,eGARCH,1,1,1,0,std,-1.1529023591126297,10557.645911213127,6.333999999998923
da_ret,eGARCH,1,1,1,1,std,-1.154347160772429,10573.153944608379,7.951000000000931
da_ret,eGARCH,1,2,0,0,std,-0.7723980707313012,7078.504950398449,6.6230000000032305
da_ret,eGARCH,1,2,0,1,std,-1.0476623456267837,9597.681337324171,8.582000000002154
da_ret,eGARCH,1,2,1,0,std,-1.1678499307167125,10696.616521593936,8.945999999999913
da_ret,eGARCH,1,2,1,1,std,-1.1686251466393067,10706.002170507007,9.893000000000029
da_ret,eGARCH,2,1,0,0,std,-0.7816941892632725,7165.801499614406,6.5
da_ret,eGARCH,2,1,0,1,std,-1.0551910794812336,9668.817777447164,12.010000000002037
da_ret,eGARCH,2,1,1,0,std,-1.170529984409757,10723.419054661119,11.565000000002328
da_ret,eGARCH,2,1,1,1,std,-1.1715374522672206,10734.928271852586,12.781999999999243
da_ret,eGARCH,2,2,0,0,std,-0.8032075300663647,7364.806193372311,8.829000000001543
da_ret,eGARCH,2,2,0,1,std,-1.063807037176771,9749.89522147306,11.619000000002416
da_ret,eGARCH,2,2,1,0,std,-1.167678559800476,10699.644488582908,11.757000000001426
da_ret,eGARCH,2,2,1,1,std,-1.1687967359292322,10712.165939570817,13.382000000001426
da_ret,eGARCH,1,1,0,0,snorm,-0.6171512178664056,5656.707834509389,3.907999999999447
da_ret,eGARCH,1,1,0,1,snorm,-0.9042597844662951,8284.182529934365,5.696999999996478
da_ret,eGARCH,1,1,1,0,snorm,-0.9951838623297372,9115.54683587875,5.472000000001572
da_ret,eGARCH,1,1,1,1,snorm,-0.9966763715664604,9131.491083503604,6.379000000000815
da_ret,eGARCH,1,2,0,0,snorm,-0.6665646813241708,6110.817354354353,5.1270000000004075
da_ret,eGARCH,1,2,0,1,snorm,-0.90811942898535,8321.770679013222,6.941999999999098
da_ret,eGARCH,1,2,1,0,snorm,-1.0085925014301078,9240.446216911865,7.05199999999968
da_ret,eGARCH,1,2,1,1,snorm,-1.0093377626183038,9249.557974710966,8.810999999997875
da_ret,eGARCH,2,1,0,0,snorm,-0.7268985374620274,6664.777457369722,5.486000000000786
da_ret,eGARCH,2,1,0,1,snorm,-0.9606341306358159,8804.236315679089,7.536000000000058
da_ret,eGARCH,2,1,1,0,snorm,-0.9807450852548183,8988.120829237936,9.471999999997934
da_ret,eGARCH,2,1,1,1,snorm,-0.9905155854424618,9079.754832540404,8.822000000000116
da_ret,eGARCH,2,2,0,0,snorm,-0.7463613640976137,6845.033274837036,6.933999999997468
da_ret,eGARCH,2,2,0,1,snorm,-0.9818754267557263,9000.753541588238,9.222000000001572
da_ret,eGARCH,2,2,1,0,snorm,-1.012756390318692,9283.113631926215,9.440999999998894
da_ret,eGARCH,2,2,1,1,snorm,-1.0222799984477204,9372.490150408616,10.75
da_ret,eGARCH,1,1,0,0,sstd,-0.7867784732389036,7209.9921607267115,9.53099999999904
da_ret,eGARCH,1,1,0,1,sstd,-1.0451956145346937,9575.126781583647,11.292999999997846
da_ret,eGARCH,1,1,1,0,sstd,-1.1548537388400923,10577.785841170058,11.868999999998778
da_ret,eGARCH,1,1,1,1,sstd,-1.1559035635412072,10589.682375449533,13.987999999997555
da_ret,eGARCH,1,2,0,0,sstd,-0.7871018298969996,7215.246261748891,10.941999999999098
da_ret,eGARCH,1,2,0,1,sstd,-1.051412366494913,9634.267115256744,14.317999999999302
da_ret,eGARCH,1,2,1,0,sstd,-1.169389812279783,10712.993890790702,14.302999999999884
da_ret,eGARCH,1,2,1,1,sstd,-1.1698863485496005,10719.831405010527,16.945999999999913
da_ret,eGARCH,2,1,0,0,sstd,-0.7921168780475512,7263.39881663829,15.988000000001193
da_ret,eGARCH,2,1,0,1,sstd,-1.0610156950479492,9724.37258471818,19.088999999999942
da_ret,eGARCH,2,1,1,0,sstd,-1.1725362803398272,10744.061056334465,19.00500000000102
da_ret,eGARCH,2,1,1,1,sstd,-1.1733426387780432,10753.731402268922,21.64099999999962
da_ret,eGARCH,2,2,0,0,sstd,-0.8096826528316172,7426.308913213147,14.96099999999933
da_ret,eGARCH,2,2,0,1,sstd,-1.0695389070105032,9804.60198085242,18.2599999999984
da_ret,eGARCH,2,2,1,0,sstd,-1.1694511560547587,10718.149629988571,18.618999999998778
da_ret,eGARCH,2,2,1,1,sstd,-1.1702653353649592,10727.89145878986,22.18699999999808
da_ret,gjrGARCH,1,1,0,0,norm,-0.5722682507931042,5244.022881049789,2.8189999999995052
da_ret,gjrGARCH,1,1,0,1,norm,-0.8389620651378807,7684.835316536121,4.058999999997468
da_ret,gjrGARCH,1,1,1,0,norm,-0.8554443196406658,7835.540810582336,3.8179999999993015
da_ret,gjrGARCH,1,1,1,1,norm,-0.8675180251119282,7948.234253277712,4.82300000000032
da_ret,gjrGARCH,1,2,0,0,norm,-0.6192331705681047,5675.744169037374,4.542000000001281
da_ret,gjrGARCH,1,2,0,1,norm,-0.840134853428457,7697.8562229898935,5.181000000000495
da_ret,gjrGARCH,1,2,1,0,norm,-0.9693474448771101,8879.311552900654,6.664000000000669
da_ret,gjrGARCH,1,2,1,1,norm,-0.9734192979403886,8918.840030803618,7.669000000001688
da_ret,gjrGARCH,2,1,0,0,norm,-0.571761466148104,5243.984156391985,4.703000000001339
da_ret,gjrGARCH,2,1,0,1,norm,-0.9009672931784114,8256.375125262479,8.270000000000437
da_ret,gjrGARCH,2,1,1,0,norm,-0.8550117996501776,7836.181070187074,5.93999999999869
da_ret,gjrGARCH,2,1,1,1,norm,-0.8673546248582099,7951.335154601547,7.325000000000728
da_ret,gjrGARCH,2,2,0,0,norm,-0.6344063801705724,5819.075417175302,6.914000000000669
da_ret,gjrGARCH,2,2,0,1,norm,-0.9007160356152083,8256.375213858162,9.108000000000175
da_ret,gjrGARCH,2,2,1,0,norm,-0.9729127195129955,8916.50559307758,10.329000000001543
da_ret,gjrGARCH,2,2,1,1,norm,-0.9765236033486016,8951.819144265193,12.004000000000815
da_ret,gjrGARCH,1,1,0,0,std,-0.7456816709023595,6831.926031843633,7.136999999998807
da_ret,gjrGARCH,1,1,0,1,std,-0.9470543076257908,8675.474252443215,7.352999999999156
da_ret,gjrGARCH,1,1,1,0,std,-1.1185033698953344,10243.118753304787,9.731999999999971
da_ret,gjrGARCH,1,1,1,1,std,-1.1486899865634723,10521.427572228784,12.75800000000163
da_ret,gjrGARCH,1,2,0,0,std,-0.7454854997785887,6832.429857892323,7.194000000003143
da_ret,gjrGARCH,1,2,0,1,std,-1.029060708264415,9427.597266101353,12.048999999999069
da_ret,gjrGARCH,1,2,1,0,std,-1.1456292000093016,10493.441270370724,11.427999999999884
da_ret,gjrGARCH,1,2,1,1,std,-1.1484399953777318,10521.439239946796,11.611999999997352
da_ret,gjrGARCH,2,1,0,0,std,-0.6620483559264188,6071.819822498885,8.712999999999738
da_ret,gjrGARCH,2,1,0,1,std,-0.9465303781095248,8675.278654454945,10.149999999997817
da_ret,gjrGARCH,2,1,1,0,std,-1.1519786455096468,10553.794887427961,15.748999999999796
da_ret,gjrGARCH,2,1,1,1,std,-1.1534374733936676,10569.431115022255,15.746999999999389
da_ret,gjrGARCH,2,2,0,0,std,-0.7476521014794375,6856.835132087742,12.518000000000029
da_ret,gjrGARCH,2,2,0,1,std,-1.044341239392802,9571.90969943534,14.938999999998487
da_ret,gjrGARCH,2,2,1,0,std,-1.1517278855470419,10553.799498546632,16.162000000000262
da_ret,gjrGARCH,2,2,1,1,std,-1.1531875633506086,10569.443470098173,17.920999999998457
da_ret,gjrGARCH,1,1,0,0,snorm,-0.6539174990912086,5992.880326888374,5.329999999998108
da_ret,gjrGARCH,1,1,0,1,snorm,-0.8484252714648661,7773.659660305801,5.628000000000611
da_ret,gjrGARCH,1,1,1,0,snorm,-0.8622987749270439,7900.512039212223,5.461999999999534
da_ret,gjrGARCH,1,1,1,1,snorm,-0.8727562563625488,7998.427510136639,6.971999999997934
da_ret,gjrGARCH,1,2,0,0,snorm,-0.6537058760473872,5993.242868306082,6.341000000000349
da_ret,gjrGARCH,1,2,0,1,snorm,-0.896209209596293,8212.86958802938,8.824000000000524
da_ret,gjrGARCH,1,2,1,0,snorm,-0.9848883576139333,9023.707377928673,8.333999999998923
da_ret,gjrGARCH,1,2,1,1,snorm,-0.9873518825639387,9048.530080433879,10.097999999998137
da_ret,gjrGARCH,2,1,0,0,snorm,-0.6149895834512262,5641.537936371962,7.184999999997672
da_ret,gjrGARCH,2,1,0,1,snorm,-0.9224763430246828,8455.340584656693,11.243999999998778
da_ret,gjrGARCH,2,1,1,0,snorm,-0.8618510676894979,7901.013379629429,8.002000000000407
da_ret,gjrGARCH,2,1,1,1,snorm,-0.8723563882102157,7999.366212647362,9.662000000000262
da_ret,gjrGARCH,2,2,0,0,snorm,-0.6165974144193423,5658.536600953762,8.913000000000466
da_ret,gjrGARCH,2,2,0,1,snorm,-0.9222378925124084,8455.45774723446,12.069000000003143
da_ret,gjrGARCH,2,2,1,0,snorm,-0.990028270157386,9075.299065231315,12.939000000002125
da_ret,gjrGARCH,2,2,1,1,snorm,-0.9917291868946342,9093.148804972972,15.451000000000931
da_ret,gjrGARCH,1,1,0,0,sstd,-0.7665130657911859,7024.695407728505,12.49800000000323
da_ret,gjrGARCH,1,1,0,1,sstd,-0.9523452740096163,8726.149692992602,12.256000000001222
da_ret,gjrGARCH,1,1,1,0,sstd,-1.148221933379709,10517.147927943044,15.787000000000262
da_ret,gjrGARCH,1,1,1,1,sstd,-1.1504302846059493,10539.637449505002,18.936000000001513
da_ret,gjrGARCH,1,2,0,0,sstd,-0.7663245942409089,7025.269607527424,13.974000000001979
da_ret,gjrGARCH,1,2,0,1,sstd,-1.0348613511911593,9482.93290682687,18.265000000003056
da_ret,gjrGARCH,1,2,1,0,sstd,-1.147975987578263,10517.196584632353,16.50800000000163
da_ret,gjrGARCH,1,2,1,1,sstd,-1.1501812679654364,10539.658000689222,19.70300000000134
da_ret,gjrGARCH,2,1,0,0,sstd,-0.7677417124962683,7040.5244904201345,22.718999999997322
da_ret,gjrGARCH,2,1,0,1,sstd,-0.952018534563846,8727.757047831781,16.56000000000131
da_ret,gjrGARCH,2,1,1,0,sstd,-1.1549229562776981,10583.013627772389,24.108000000000175
da_ret,gjrGARCH,2,1,1,1,sstd,-1.146061987983407,10504.290771728167,37.03399999999965
da_ret,gjrGARCH,2,2,0,0,sstd,-0.7659688182981308,7026.611467156214,24.287999999996828
da_ret,gjrGARCH,2,2,0,1,sstd,-1.0513114390637448,9637.939127681235,24.840000000000146
da_ret,gjrGARCH,2,2,1,0,sstd,-1.1546716905792385,10583.01358741315,25.60899999999674
da_ret,gjrGARCH,2,2,1,1,sstd,-1.1555288362418956,10593.148279058129,28.991000000001804
da_ret,csGARCH,1,1,0,0,norm,-0.6357170916601975,5826.464901542925,3.375
da_ret,csGARCH,1,1,0,1,norm,-0.8849304680555149,8107.444925332397,4.4689999999973224
da_ret,csGARCH,1,1,1,0,norm,-0.9506308391441828,8708.176268381632,4.224000000001979
da_ret,csGARCH,1,1,1,1,norm,-0.9553188640346828,8753.338713386796,5.618000000002212
da_ret,csGARCH,1,2,0,0,norm,-0.6354452811372647,5826.277118745377,3.67699999999968
da_ret,csGARCH,1,2,0,1,norm,-0.8846620593902463,8107.288220120392,5.566999999999098
da_ret,csGARCH,1,2,1,0,norm,-0.9503700991857611,8708.089681990681,5.395999999997002
da_ret,csGARCH,1,2,1,1,norm,-0.9550586700381264,8753.257091704114,6.546999999998661
da_ret,csGARCH,2,1,0,0,norm,-0.6355120754117659,5826.887852194279,3.503000000000611
da_ret,csGARCH,2,1,0,1,norm,-0.8866818747127374,8125.7564015215885,5.336999999999534
da_ret,csGARCH,2,1,1,0,norm,-0.9535512851476342,8737.176855833068,5.457999999998719
da_ret,csGARCH,2,1,1,1,norm,-0.9574987192482026,8775.567681656446,6.408999999999651
da_ret,csGARCH,2,2,0,0,norm,-0.6352607984928369,5826.887791104928,4.438999999998487
da_ret,csGARCH,2,2,0,1,norm,-0.8864306042523205,8125.756372191598,6.029999999998836
da_ret,csGARCH,2,2,1,0,norm,-0.9533000170756672,8737.17684834187,6.540999999997439
da_ret,csGARCH,2,2,1,1,norm,-0.9572474563705814,8775.567694371666,7.614000000001397
da_ret,csGARCH,1,1,0,0,std,-0.7455787108754323,6833.282133556311,6.597000000001572
da_ret,csGARCH,1,1,0,1,std,-1.0216472042150886,9359.811891826337,7.664999999997235
da_ret,csGARCH,1,1,1,0,std,-1.1216179793483327,10273.894674257155,9.775000000001455
da_ret,csGARCH,1,1,1,1,std,-1.122897424289098,10287.890741197873,10.682000000000698
da_ret,csGARCH,1,2,0,0,std,-0.7452336552160734,6832.424606553841,7.3989999999976135
da_ret,csGARCH,1,2,0,1,std,-1.021355368766726,9359.440956529064,9.199000000000524
da_ret,csGARCH,1,2,1,0,std,-1.1212344240440923,10272.685098457663,10.578000000001339
da_ret,csGARCH,1,2,1,1,std,-1.122532017172006,10286.84707605949,11.647000000000844
da_ret,csGARCH,2,1,0,0,std,-0.7459573018304146,6839.04126937207,8.218000000000757
da_ret,csGARCH,2,1,0,1,std,-1.0244551915374542,9387.78418603322,9.61200000000099
da_ret,csGARCH,2,1,1,0,std,-1.1235718083216324,10294.056971599352,11.18699999999808
da_ret,csGARCH,2,1,1,1,std,-1.1243290339819023,10303.278099260779,12.08599999999933
da_ret,csGARCH,2,2,0,0,std,-0.7456644639437087,6838.661168279806,9.643000000000029
da_ret,csGARCH,2,2,0,1,std,-1.0242039219905563,9387.784137767907,10.348000000001775
da_ret,csGARCH,2,2,1,0,std,-1.1233461737646069,10294.291316863939,14.004000000000815
da_ret,csGARCH,2,2,1,1,std,-1.1240968710026322,10303.452724614452,15.575000000000728
da_ret,csGARCH,1,1,0,0,snorm,-0.6668696166603811,6113.605530600992,4.041000000001077
da_ret,csGARCH,1,1,0,1,snorm,-0.9066012756239485,8307.889443753247,5.63300000000163
da_ret,csGARCH,1,1,1,0,snorm,-0.9710274294314496,8896.969981092134,5.815999999998894
da_ret,csGARCH,1,1,1,1,snorm,-0.973290185986502,8919.956957778086,7.258999999998196
da_ret,csGARCH,1,2,0,0,snorm,-0.6665958392798768,6113.399736541227,4.731999999999971
da_ret,csGARCH,1,2,0,1,snorm,-0.9063313872886548,8307.71918188432,6.691000000002532
da_ret,csGARCH,1,2,1,0,snorm,-0.9707653219845495,8896.870863776234,6.6490000000012515
da_ret,csGARCH,1,2,1,1,snorm,-0.973028728213474,8919.863753467154,8.288000000000466
da_ret,csGARCH,2,1,0,0,snorm,-0.6671020991888856,6118.028724019249,4.897000000000844
da_ret,csGARCH,2,1,0,1,snorm,-0.9094724946410049,8336.439896960534,6.808000000000902
da_ret,csGARCH,2,1,1,0,snorm,-0.9756330010296342,8941.378487124966,7.039000000000669
da_ret,csGARCH,2,1,1,1,snorm,-0.9768467128169085,8954.773495688658,8.090000000000146
da_ret,csGARCH,2,2,0,0,snorm,-0.6668508293232281,6118.028700127442,5.598999999998341
da_ret,csGARCH,2,2,0,1,snorm,-0.9092210889232901,8336.438603617358,7.508999999998196
da_ret,csGARCH,2,2,1,0,snorm,-0.975381734429506,8941.378465803444,7.99199999999837
da_ret,csGARCH,2,2,1,1,snorm,-0.9765957951983835,8954.776637998304,9.514999999999418
da_ret,csGARCH,1,1,0,0,sstd,-0.7674947352799337,7035.968792117749,11.640999999999622
da_ret,csGARCH,1,1,0,1,sstd,-1.0317404954597247,9454.397362446498,12.827000000001135
da_ret,csGARCH,1,1,1,0,sstd,-1.1254961072952312,10311.651799264451,16.252000000000407
da_ret,csGARCH,1,1,1,1,sstd,-1.1260674906865304,10319.173678139547,17.575000000000728
da_ret,csGARCH,1,2,0,0,sstd,-0.7671414828928512,7035.0362910412905,13.729999999999563
da_ret,csGARCH,1,2,0,1,sstd,-1.0314457762047764,9454.000031775628,15.128000000000611
da_ret,csGARCH,1,2,1,0,sstd,-1.1251181056816082,10310.492976347039,17.22399999999834
da_ret,csGARCH,1,2,1,1,sstd,-1.125701125886855,10318.121229148343,19.513999999999214
da_ret,csGARCH,2,1,0,0,sstd,-0.7684650175157672,7047.138029865923,15.501000000000204
da_ret,csGARCH,2,1,0,1,sstd,-1.034683910160576,9483.607909600481,16.759000000001834
da_ret,csGARCH,2,1,1,0,sstd,-1.1274692312562853,10331.990493039099,18.449000000000524
da_ret,csGARCH,2,1,1,1,sstd,-1.127590766684577,10335.399159782315,21.572000000000116
da_ret,csGARCH,2,2,0,0,sstd,-0.768213742494059,7047.137931541683,17.284999999999854
da_ret,csGARCH,2,2,0,1,sstd,-1.0344326488843305,9483.60790967576,17.889999999999418
da_ret,csGARCH,2,2,1,0,sstd,-1.1272024838938288,10331.848896085108,22.038000000000466
da_ret,csGARCH,2,2,1,1,sstd,-1.1273420204892117,10335.422129223463,23.102999999999156
rt_diff,sGARCH,1,1,0,0,norm,8.089613589374048,-73958.19129585539,2.120999999999185
rt_diff,sGARCH,1,1,0,1,norm,8.087750553916957,-73938.85905981665,3.305000000000291
rt_diff,sGARCH,1,1,1,0,norm,8.088413669060772,-73944.92225313414,3.485000000000582
rt_diff,sGARCH,1,1,1,1,norm,8.008655864315054,-73213.35922141679,4.402999999998428
rt_diff,sGARCH,1,2,0,0,norm,8.089854983968337,-73958.10091599145,2.5560000000004948
rt_diff,sGARCH,1,2,0,1,norm,8.085792985555928,-73918.66248948271,3.2190000000009604
rt_diff,sGARCH,1,2,1,0,norm,8.088873971959396,-73946.83348866283,3.4939999999987776
rt_diff,sGARCH,1,2,1,1,norm,8.004766018202139,-73175.49489676446,4.480999999999767
rt_diff,sGARCH,2,1,0,0,norm,8.089914316871592,-73958.64342639237,2.6020000000025902
rt_diff,sGARCH,2,1,0,1,norm,8.08805067091531,-73939.30563556623,4.137000000002445
rt_diff,sGARCH,2,1,1,0,norm,8.088711717147964,-73945.34991179449,4.097000000001572
rt_diff,sGARCH,2,1,1,1,norm,8.008944827210936,-73213.70383693639,5.462999999999738
rt_diff,sGARCH,2,2,0,0,norm,8.09010626784803,-73958.10098612055,3.0829999999987194
rt_diff,sGARCH,2,2,0,1,norm,8.08604424463859,-73918.66236018615,4.429000000000087
rt_diff,sGARCH,2,2,1,0,norm,8.089126538550229,-73946.84531456721,4.047999999998865
rt_diff,sGARCH,2,2,1,1,norm,8.005017354700424,-73175.49550261765,5.261999999998807
rt_diff,sGARCH,1,1,0,0,std,7.868290512028947,-71932.22616681363,3.132999999997992
rt_diff,sGARCH,1,1,0,1,std,7.867616229134141,-71923.76331714011,5.202999999997701
rt_diff,sGARCH,1,1,1,0,std,7.867808346537354,-71925.51994261639,4.532999999999447
rt_diff,sGARCH,1,1,1,1,std,7.781545186364036,-71134.47522085276,7.005999999997584
rt_diff,sGARCH,1,2,0,0,std,7.868599501495529,-71932.75386797645,4.403999999998632
rt_diff,sGARCH,1,2,0,1,std,7.8679237497536265,-71924.27761520549,5.956999999998516
rt_diff,sGARCH,1,2,1,0,std,7.8681161553425705,-71926.036875708,5.6709999999984575
rt_diff,sGARCH,1,2,1,1,std,7.781849788685266,-71134.96286275805,8.547999999998865
rt_diff,sGARCH,2,1,0,0,std,7.866346685105945,-71912.15524131831,4.876000000000204
rt_diff,sGARCH,2,1,0,1,std,7.86568211771213,-71903.78125263407,6.183999999997468
rt_diff,sGARCH,2,1,1,0,std,7.865847561053701,-71905.29398382772,6.098999999998341
rt_diff,sGARCH,2,1,1,1,std,7.781230972796017,-71129.3047196747,8.638999999999214
rt_diff,sGARCH,2,2,0,0,std,7.8665978882453365,-71912.15460050444,4.888999999999214
rt_diff,sGARCH,2,2,0,1,std,7.865933075734159,-71903.7783978896,7.465999999996711
rt_diff,sGARCH,2,2,1,0,std,7.8660991348226394,-71905.29675916512,6.813000000001921
rt_diff,sGARCH,2,2,1,1,std,7.781482200990179,-71129.30436254319,9.084000000002561
rt_diff,sGARCH,1,1,0,0,snorm,8.059669572177736,-73682.1006032841,2.411000000000058
rt_diff,sGARCH,1,1,0,1,snorm,8.048249892217004,-73575.38721553827,3.8629999999975553
rt_diff,sGARCH,1,1,1,0,snorm,8.05317749521981,-73620.44275359441,3.6229999999995925
rt_diff,sGARCH,1,1,1,1,snorm,7.889760762592407,-72123.94434209687,5.592000000000553
rt_diff,sGARCH,1,2,0,0,snorm,8.059926043264884,-73682.14810264455,3.319999999999709
rt_diff,sGARCH,1,2,0,1,snorm,8.045464224510239,-73547.61894614257,4.5679999999993015
rt_diff,sGARCH,1,2,1,0,snorm,8.053053465620879,-73617.0111722377,4.933999999997468
rt_diff,sGARCH,1,2,1,1,snorm,7.889767826386293,-72121.71144047739,6.251000000000204
rt_diff,sGARCH,2,1,0,0,snorm,8.059977687234808,-73682.62030928355,3.3209999999999127
rt_diff,sGARCH,2,1,0,1,snorm,8.048542294700486,-73575.76328092709,4.717000000000553
rt_diff,sGARCH,2,1,1,0,snorm,8.053480966878464,-73620.92002998643,4.398000000001048
rt_diff,sGARCH,2,1,1,1,snorm,7.890062089245587,-72124.40203293135,6.283999999999651
rt_diff,sGARCH,2,2,0,0,snorm,8.060177138459677,-73682.14647483926,3.9530000000013388
rt_diff,sGARCH,2,2,0,1,snorm,8.045715483387315,-73547.61884226625,5.197000000000116
rt_diff,sGARCH,2,2,1,0,snorm,8.053304745560212,-73617.01126094413,5.585000000002765
rt_diff,sGARCH,2,2,1,1,snorm,7.890019105356616,-72121.71154761771,7.793000000001484
rt_diff,sGARCH,1,1,0,0,sstd,7.860470342761554,-71858.42490509235,6.027000000001863
rt_diff,sGARCH,1,1,0,1,sstd,7.856838719759577,-71822.9216434549,8.567000000002736
rt_diff,sGARCH,1,1,1,0,sstd,7.857885526145197,-71832.49311764182,8.273000000001048
rt_diff,sGARCH,1,1,1,1,sstd,7.735069269136937,-70707.22518226791,12.159999999999854
rt_diff,sGARCH,1,2,0,0,sstd,7.8607852833366945,-71859.00704752227,7.89600000000064
rt_diff,sGARCH,1,2,0,1,sstd,7.857152371701809,-71823.49203056982,10.583999999998923
